CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
40376495,MARCO POLO RISTORANTE,Brooklyn,345,COURT STREET,11231,7188525015,Italian,09/08/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,10,A,09/08/2016,04/12/2020,Cycle Inspection / Re-inspection,40.682282872632,-73.99592218276,306,39,007500,3007223,3004350009,BK33
50060391,THE OX TAVERN,Brooklyn,1301,NEWKIRK AVENUE,11230,7182840005,American,05/14/2019,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,23,,,04/12/2020,Cycle Inspection / Initial Inspection,40.634746250079,-73.964958009977,314,40,052000,3327564,3051990037,BK42
50082236,SUBWAY,Queens,18118,HILLSIDE AVE,11432,3472233308,Soups & Sandwiches,02/28/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,16,,,04/12/2020,Cycle Inspection / Initial Inspection,40.713205892595,-73.781448175966,412,27,046800,4212419,4099170043,QN61
40869524,HARLEM BAR-B-Q/NABE HARLEM,Manhattan,2367,8 AVENUE,10027,2122221922,Barbecue,04/05/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,40,,,04/12/2020,Cycle Inspection / Initial Inspection,40.811511965176,-73.950197730266,110,09,021500,1059380,1019540029,MN03
50008139,LE PAIN QUOTIDIEN,Manhattan,1006,1 AVENUE,10022,6463625991,French,07/27/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,13,A,07/27/2018,04/12/2020,Cycle Inspection / Initial Inspection,40.757140753196,-73.963756360133,106,05,010601,1040460,1013670001,MN19
41468267,ICHI UMI,Manhattan,6,EAST   32 STREET,10016,2127251333,Japanese,10/12/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,28,,,04/12/2020,Inter-Agency Task Force / Initial Inspection,40.746951463756,-73.985058696576,105,04,007400,1017003,1008610072,MN17
41573619,DUNKIN',Brooklyn,2501,AVENUE U,11229,7183328918,American,09/20/2018,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,N,6,A,09/20/2018,04/12/2020,Cycle Inspection / Initial Inspection,40.5999269998,-73.946488650037,315,48,057600,3198645,3073300055,BK44
50086302,CHO WON GARDEN,Queens,15628,NORTHERN BLVD,11354,7188868100,Korean,12/20/2018,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,10,A,12/20/2018,04/12/2020,Pre-permit (Operational) / Re-inspection,40.763961680113,-73.808824869434,407,20,117100,4444999,4052750001,QN51
50085945,MR. WONTON,Brooklyn,73,7 AVENUE,11217,7183987088,Chinese,01/08/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,12,A,01/08/2019,04/12/2020,Pre-permit (Operational) / Re-inspection,40.675182219331,-73.974955288225,306,39,015900,3024473,3010610001,BK37
40395218,WINCHESTERS PUB,Queens,23312,HILLSIDE AVENUE,11427,7184648230,American,07/19/2019,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,30,,,04/12/2020,Cycle Inspection / Initial Inspection,40.733433871716,-73.736544971539,413,23,130100,4166272,4079420006,QN43
50005783,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Queens,22324,S CONDUIT AVE,11413,7183411600,Caribbean,06/14/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,18,,,04/12/2020,Cycle Inspection / Initial Inspection,40.665463296305,-73.754412127712,413,31,068000,4287377,4135030001,QN03
41393998,AVENUE DINER,Queens,9106,JAMAICA AVENUE,11421,7184410582,American,10/07/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,19,,,04/12/2020,Cycle Inspection / Initial Inspection,40.693075389179,-73.853715569248,409,32,001800,4184223,4089320016,QN53
41511789,SAVOY BAKERY,Brooklyn,883,39 STREET,11232,7184396343,Bakery,07/31/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12,A,07/31/2019,04/12/2020,Cycle Inspection / Initial Inspection,40.646296080043,-73.995672142488,312,38,009000,3017769,3009080143,BK34
50067278,MOFONGO EL MOCANO RESTAURANT AND LOUNGE,Bronx,985,MORRIS AVENUE,10456,7185885103,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12/17/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,13,A,12/17/2019,04/12/2020,Cycle Inspection / Initial Inspection,40.828499097923,-73.916854488129,204,16,018302,2002524,2024470060,BX14
50063660,Kennedy Fried Chicken,Bronx,919,EAST  174 STREET,10460,7182246030,Chicken,09/07/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,12,,,04/12/2020,Pre-permit (Operational) / Compliance Inspection,40.837326009403,-73.8876211421,203,17,016100,2010682,2029910001,BX75
41618158,STONE STREET COFFEE COMPANY,Manhattan,132,9 AVENUE,10011,6465591671,American,10/03/2018,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Y,22,,,04/12/2020,Cycle Inspection / Initial Inspection,40.743617500426,-74.003399517083,104,03,008900,1013093,1007420003,MN13
50037534,DIDI DUMPLING,Manhattan,38,LEXINGTON AVENUE,10010,2124666618,Chinese,09/12/2016,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,11,A,09/12/2016,04/12/2020,Cycle Inspection / Initial Inspection,40.74006750352,-73.984338519031,105,02,006800,1018058,1008790063,MN21
50074793,EAT TO THE BONE RESTURANT,Brooklyn,1764,PITKIN AVENUE,11212,3475814448,Caribbean,11/14/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,11,A,11/14/2019,04/12/2020,Cycle Inspection / Initial Inspection,40.670059297221,-73.90810555988,316,41,090600,3081104,3035240016,BK81
50058976,CHINA KING,Manhattan,285,3 AVENUE,10010,2126798882,Chinese,05/24/2019,Violations were cited in the following area(s).,05B,"Harmful, noxious gas or vapor detected. CO ~1 3 ppm.",Y,18,,,04/12/2020,Cycle Inspection / Initial Inspection,40.738313482928,-73.983505359976,106,02,006400,1082131,1009030001,MN21
40525767,CAPRI II PIZZA,Bronx,149,DREISER LOOP,10475,7186713822,Pizza,10/02/2018,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,24,,,04/12/2020,Cycle Inspection / Initial Inspection,40.876515785741,-73.829918029205,210,12,046201,2097469,2051410500,BX13
41473975,MANHATTAN MOVEMENT & ARTS CENTER,Manhattan,248,WEST   60 STREET,10023,2127871178,American,07/10/2019,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Y,10,A,07/10/2019,04/12/2020,Cycle Inspection / Initial Inspection,40.771822170083,-73.989028105322,107,06,014700,1087704,1011517503,MN14
40372357,MARINA CAFE,Staten Island,154,MANSION AVENUE,10308,7189673077,Italian,06/12/2019,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,34,,,04/12/2020,Cycle Inspection / Initial Inspection,40.544300925933,-74.140905861928,503,51,015603,5066187,5052070039,SI54
41614214,OUR VILLAGE ROTI SHOP,Queens,21161,JAMAICA AVENUE,11428,7187401011,Caribbean,01/16/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,12,A,01/16/2019,04/12/2020,Cycle Inspection / Initial Inspection,40.715524420692,-73.747632784431,413,23,054200,4224640,4105460072,QN34
50043150,BETWEEN THE BREAD,Manhattan,609,WEST   27 STREET,10001,2127651687,Salads,09/05/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,19,,,04/12/2020,Cycle Inspection / Initial Inspection,40.751607411612,-74.005662934729,104,03,009900,1079184,1006730001,MN13
41719811,MYRTLE THAI RESTAURANT,Brooklyn,438,MYRTLE AVENUE,11205,7184221142,Thai,08/16/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,9,A,08/16/2017,04/12/2020,Cycle Inspection / Re-inspection,40.693188975379,-73.968071685965,302,35,019500,3054797,3019020022,BK69
50039294,CHEF QUANG GUYANESE CHINESE EXPRESS,Brooklyn,3360,ATLANTIC AVENUE,11208,3473053470,Caribbean,05/28/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,22,B,05/28/2019,04/12/2020,Cycle Inspection / Re-inspection,40.681459748696,-73.872305645325,305,37,117800,3093271,3041620018,BK83
41551369,CHA PA'S VIETNAMESE EATERY,Manhattan,314,WEST   52 STREET,10019,2129569300,Vietnamese/Cambodian/Malaysia,02/03/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,24,Z,02/03/2020,04/12/2020,Cycle Inspection / Re-inspection,40.763787914686,-73.985809379656,104,03,013300,1075655,1010420040,MN15
50002403,LA BELLEZZA PIZZERIA,Manhattan,315,BROADWAY,10007,2122273337,Pizza,06/07/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,12,A,06/07/2019,04/12/2020,Cycle Inspection / Initial Inspection,40.715618084742,-74.005100732547,101,01,003300,1001657,1001510029,MN24
41620087,GAZALA'S PLACE,Manhattan,709,9 AVENUE,10019,2122450709,Mediterranean,01/09/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,22,,,04/12/2020,Cycle Inspection / Initial Inspection,40.762520248582,-73.989664978448,104,03,012700,1026605,1010580033,MN15
50078428,CHAMPION COFFEE,Manhattan,319,EAST   14 STREET,10003,9172615949,Café/Coffee/Tea,01/14/2019,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,N,,,,04/12/2020,Administrative Miscellaneous / Initial Inspection,40.732019829593,-73.984152791456,106,02,004800,1020395,1009210012,MN21
41337205,SUBWAY,Manhattan,37,7 AVENUE,10011,2126912929,Sandwiches,06/03/2019,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,12,A,06/03/2019,04/12/2020,Cycle Inspection / Re-inspection,40.737710820377,-74.000281463626,102,03,007100,1010598,1006080009,MN23
50089625,SAN MARINO PIZZA,Staten Island,1465,HYLAN BOULEVARD,10305,9173978332,Pizza,05/07/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,66,,,04/12/2020,Pre-permit (Operational) / Initial Inspection,40.592596896697,-74.087236221857,502,50,009601,5134566,5033270056,SI36
50018697,LEXINGTON PIZZA PARLOR,Manhattan,1590,LEXINGTON AVE,10029,2127227850,Pizza,08/08/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,25,,,04/12/2020,Cycle Inspection / Initial Inspection,40.789210236622,-73.948726617051,111,08,016600,1051842,1016290014,MN33
50072604,TENDER GREENS,Manhattan,900,BROADWAY,10003,2123397425,American,02/03/2020,Violations were cited in the following area(s).,04D,"Food worker does not wash hands thoroughly after using the toilet, coughing, sneezing, smoking, eating, preparing raw foods or otherwise contaminating hands.",Y,29,,,04/12/2020,Cycle Inspection / Initial Inspection,40.739101960026,-73.989773273905,105,02,005200,1016184,1008480061,MN13
